time,latitude,longitude,variable,value
2025-08-02T00:00:00Z,52.2297,21.0122,temperature_2m,15.5
2025-08-02T00:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-02T00:00:00Z,52.2297,21.0122,wind_speed_10m,1.8888888888888888
2025-08-02T00:00:00Z,52.2297,21.0122,wind_direction_10m,193.0
2025-08-02T01:00:00Z,52.2297,21.0122,temperature_2m,15.3
2025-08-02T01:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-02T01:00:00Z,52.2297,21.0122,wind_speed_10m,1.8888888888888888
2025-08-02T01:00:00Z,52.2297,21.0122,wind_direction_10m,193.0
2025-08-02T02:00:00Z,52.2297,21.0122,temperature_2m,15.1
2025-08-02T02:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-02T02:00:00Z,52.2297,21.0122,wind_speed_10m,2.0
2025-08-02T02:00:00Z,52.2297,21.0122,wind_direction_10m,191.0
2025-08-02T03:00:00Z,52.2297,21.0122,temperature_2m,14.9
2025-08-02T03:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-02T03:00:00Z,52.2297,21.0122,wind_speed_10m,2.0
2025-08-02T03:00:00Z,52.2297,21.0122,wind_direction_10m,193.0
2025-08-02T04:00:00Z,52.2297,21.0122,temperature_2m,14.7
2025-08-02T04:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-02T04:00:00Z,52.2297,21.0122,wind_speed_10m,2.0
2025-08-02T04:00:00Z,52.2297,21.0122,wind_direction_10m,186.0
2025-08-02T05:00:00Z,52.2297,21.0122,temperature_2m,15.3
2025-08-02T05:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-02T05:00:00Z,52.2297,21.0122,wind_speed_10m,1.8888888888888888
2025-08-02T05:00:00Z,52.2297,21.0122,wind_direction_10m,197.0
2025-08-02T06:00:00Z,52.2297,21.0122,temperature_2m,17.2
2025-08-02T06:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-02T06:00:00Z,52.2297,21.0122,wind_speed_10m,2.1944444444444446
2025-08-02T06:00:00Z,52.2297,21.0122,wind_direction_10m,203.0
2025-08-02T07:00:00Z,52.2297,21.0122,temperature_2m,18.9
2025-08-02T07:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-02T07:00:00Z,52.2297,21.0122,wind_speed_10m,2.1944444444444446
2025-08-02T07:00:00Z,52.2297,21.0122,wind_direction_10m,211.0
2025-08-02T08:00:00Z,52.2297,21.0122,temperature_2m,20.6
2025-08-02T08:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-02T08:00:00Z,52.2297,21.0122,wind_speed_10m,2.5
2025-08-02T08:00:00Z,52.2297,21.0122,wind_direction_10m,212.0
2025-08-02T09:00:00Z,52.2297,21.0122,temperature_2m,22.3
2025-08-02T09:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-02T09:00:00Z,52.2297,21.0122,wind_speed_10m,2.8055555555555554
2025-08-02T09:00:00Z,52.2297,21.0122,wind_direction_10m,215.0
2025-08-02T10:00:00Z,52.2297,21.0122,temperature_2m,23.9
2025-08-02T10:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-02T10:00:00Z,52.2297,21.0122,wind_speed_10m,2.888888888888889
2025-08-02T10:00:00Z,52.2297,21.0122,wind_direction_10m,218.0
2025-08-02T11:00:00Z,52.2297,21.0122,temperature_2m,25.1
2025-08-02T11:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-02T11:00:00Z,52.2297,21.0122,wind_speed_10m,2.8055555555555554
2025-08-02T11:00:00Z,52.2297,21.0122,wind_direction_10m,216.0
2025-08-02T12:00:00Z,52.2297,21.0122,temperature_2m,26.1
2025-08-02T12:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-02T12:00:00Z,52.2297,21.0122,wind_speed_10m,2.611111111111111
2025-08-02T12:00:00Z,52.2297,21.0122,wind_direction_10m,210.0
2025-08-02T13:00:00Z,52.2297,21.0122,temperature_2m,24.9
2025-08-02T13:00:00Z,52.2297,21.0122,precipitation,0.2
2025-08-02T13:00:00Z,52.2297,21.0122,wind_speed_10m,3.194444444444444
2025-08-02T13:00:00Z,52.2297,21.0122,wind_direction_10m,190.0
2025-08-02T14:00:00Z,52.2297,21.0122,temperature_2m,23.2
2025-08-02T14:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-02T14:00:00Z,52.2297,21.0122,wind_speed_10m,3.3055555555555554
2025-08-02T14:00:00Z,52.2297,21.0122,wind_direction_10m,179.0
2025-08-02T15:00:00Z,52.2297,21.0122,temperature_2m,24.4
2025-08-02T15:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-02T15:00:00Z,52.2297,21.0122,wind_speed_10m,2.388888888888889
2025-08-02T15:00:00Z,52.2297,21.0122,wind_direction_10m,191.0
2025-08-02T16:00:00Z,52.2297,21.0122,temperature_2m,25.7
2025-08-02T16:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-02T16:00:00Z,52.2297,21.0122,wind_speed_10m,2.0
2025-08-02T16:00:00Z,52.2297,21.0122,wind_direction_10m,209.0
2025-08-02T17:00:00Z,52.2297,21.0122,temperature_2m,25.3
2025-08-02T17:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-02T17:00:00Z,52.2297,21.0122,wind_speed_10m,1.8888888888888888
2025-08-02T17:00:00Z,52.2297,21.0122,wind_direction_10m,203.0
2025-08-02T18:00:00Z,52.2297,21.0122,temperature_2m,23.7
2025-08-02T18:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-02T18:00:00Z,52.2297,21.0122,wind_speed_10m,0.888888888888889
2025-08-02T18:00:00Z,52.2297,21.0122,wind_direction_10m,171.0
2025-08-02T19:00:00Z,52.2297,21.0122,temperature_2m,21.9
2025-08-02T19:00:00Z,52.2297,21.0122,precipitation,0.1
2025-08-02T19:00:00Z,52.2297,21.0122,wind_speed_10m,1.6944444444444442
2025-08-02T19:00:00Z,52.2297,21.0122,wind_direction_10m,120.0
2025-08-02T20:00:00Z,52.2297,21.0122,temperature_2m,20.7
2025-08-02T20:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-02T20:00:00Z,52.2297,21.0122,wind_speed_10m,2.1944444444444446
2025-08-02T20:00:00Z,52.2297,21.0122,wind_direction_10m,116.0
2025-08-02T21:00:00Z,52.2297,21.0122,temperature_2m,19.7
2025-08-02T21:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-02T21:00:00Z,52.2297,21.0122,wind_speed_10m,2.8055555555555554
2025-08-02T21:00:00Z,52.2297,21.0122,wind_direction_10m,145.0
2025-08-02T22:00:00Z,52.2297,21.0122,temperature_2m,18.4
2025-08-02T22:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-02T22:00:00Z,52.2297,21.0122,wind_speed_10m,2.8055555555555554
2025-08-02T22:00:00Z,52.2297,21.0122,wind_direction_10m,154.0
2025-08-02T23:00:00Z,52.2297,21.0122,temperature_2m,17.9
2025-08-02T23:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-02T23:00:00Z,52.2297,21.0122,wind_speed_10m,2.5
2025-08-02T23:00:00Z,52.2297,21.0122,wind_direction_10m,144.0
2025-08-03T00:00:00Z,52.2297,21.0122,temperature_2m,17.3
2025-08-03T00:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-03T00:00:00Z,52.2297,21.0122,wind_speed_10m,3.194444444444444
2025-08-03T00:00:00Z,52.2297,21.0122,wind_direction_10m,131.0
2025-08-03T01:00:00Z,52.2297,21.0122,temperature_2m,16.6
2025-08-03T01:00:00Z,52.2297,21.0122,precipitation,0.3
2025-08-03T01:00:00Z,52.2297,21.0122,wind_speed_10m,2.888888888888889
2025-08-03T01:00:00Z,52.2297,21.0122,wind_direction_10m,144.0
2025-08-03T02:00:00Z,52.2297,21.0122,temperature_2m,16.2
2025-08-03T02:00:00Z,52.2297,21.0122,precipitation,0.2
2025-08-03T02:00:00Z,52.2297,21.0122,wind_speed_10m,2.1944444444444446
2025-08-03T02:00:00Z,52.2297,21.0122,wind_direction_10m,153.0
2025-08-03T03:00:00Z,52.2297,21.0122,temperature_2m,16.0
2025-08-03T03:00:00Z,52.2297,21.0122,precipitation,0.2
2025-08-03T03:00:00Z,52.2297,21.0122,wind_speed_10m,2.388888888888889
2025-08-03T03:00:00Z,52.2297,21.0122,wind_direction_10m,126.0
2025-08-03T04:00:00Z,52.2297,21.0122,temperature_2m,15.9
2025-08-03T04:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-03T04:00:00Z,52.2297,21.0122,wind_speed_10m,2.388888888888889
2025-08-03T04:00:00Z,52.2297,21.0122,wind_direction_10m,106.0
2025-08-03T05:00:00Z,52.2297,21.0122,temperature_2m,16.6
2025-08-03T05:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-03T05:00:00Z,52.2297,21.0122,wind_speed_10m,2.388888888888889
