provider (API),zmienna,n_api,n_era5,pokrycie%,dorobione%,bias,MAE,RMSE,corr,%zawyż,%zaniż
visualcrossing,precipitation,13,13.0,100.0,0.0,-0.06815384615384615,0.1296923076923077,0.220515828840541,-0.2099820137462991,15.384615384615385,30.76923076923077
visualcrossing,temperature_2m,13,13.0,100.0,0.0,-5.499,5.499,6.018292059022418,-0.5429672056419206,0.0,100.0
visualcrossing,wind_direction_100m,13,13.0,100.0,0.0,61.54076923076923,131.47553846153846,136.11513527553402,-0.46294229908843265,69.23076923076923,30.76923076923077
visualcrossing,wind_speed_100m,13,13.0,100.0,0.0,3.0660822743316114,3.494466485448503,3.9899320945771195,-0.9433592361785753,76.92307692307693,23.076923076923077
