provider (API),zmienna,n_api,n_era5,pokrycie%,dorobione%,bias,MAE,RMSE,corr,%zawyż,%zaniż
metno,precipitation,48,48,100.0,0.0,0.14070833333333335,0.16645833333333335,0.3798616524473088,0.22749409920418112,20.833333333333336,6.25
metno,temperature_2m,48,48,100.0,0.0,-10.174708333333333,10.174708333333333,11.71134996132669,-0.6367620513386004,0.0,100.0
metno,wind_direction_100m,48,48,100.0,0.0,21.39777083333334,96.42785416666668,115.55901603338516,-0.2182556206726081,50.0,50.0
metno,wind_speed_100m,48,48,100.0,0.0,0.19948962582657428,2.8529935084002425,3.289934655421753,-0.6957275961058285,47.91666666666667,52.083333333333336
openmeteo,precipitation,72,48,66.66666666666667,0.0,0.032375,0.068125,0.16125510327841824,0.25069493190782627,14.583333333333334,8.333333333333332
openmeteo,temperature_2m,72,48,66.66666666666667,0.0,-8.664291666666667,8.664291666666669,10.067027097576192,-0.5956293463426959,0.0,100.0
openmeteo,wind_direction_100m,72,48,66.66666666666667,0.0,37.10402083333334,98.9410625,112.7004911403266,-0.05458371250469417,64.58333333333334,35.41666666666667
openmeteo,wind_speed_100m,72,48,66.66666666666667,0.0,11.667041666666668,11.885708333333332,13.953470080652577,-0.35351437451039264,95.83333333333334,4.166666666666666
openweather,precipitation,16,16,100.0,0.0,0.19562500000000002,0.215625,0.47760179252408824,0.5167914116711171,18.75,6.25
openweather,temperature_2m,16,16,100.0,0.0,-8.928125,8.928125,10.25058800142704,-0.6412500340735535,0.0,100.0
openweather,wind_direction_100m,16,16,100.0,0.0,-9.869249999999997,136.64425,143.61503066792835,0.002737667224113914,43.75,56.25
openweather,wind_speed_100m,16,16,100.0,0.0,-0.18416970191942306,2.924526786053282,3.4290486163222336,-0.6582995816714141,37.5,62.5
visualcrossing,precipitation,48,48,100.0,0.0,0.132375,0.14266666666666666,0.31930112485447554,0.6715919181761917,25.0,4.166666666666666
visualcrossing,temperature_2m,48,48,100.0,0.0,-9.370541666666666,9.379125,10.979818475275446,-0.6005750294662461,2.083333333333333,97.91666666666666
visualcrossing,wind_direction_100m,48,48,100.0,0.0,-12.450145833333332,78.76985416666666,100.24021483385546,-0.148893956804092,43.75,56.25
visualcrossing,wind_speed_100m,48,48,100.0,0.0,-1.0218668991933073,3.1341483854550916,3.58540313375512,-0.6505311676303842,39.58333333333333,60.416666666666664
weatherapi,precipitation,48,48,100.0,0.0,0.17925,0.225,0.5314330860983347,0.007047863615138045,18.75,8.333333333333332
weatherapi,temperature_2m,48,48,100.0,0.0,-9.510125,9.510125,10.727192336145869,-0.5727372357187813,0.0,100.0
weatherapi,wind_direction_100m,48,48,100.0,0.0,-33.2293125,135.3755625,143.6375033545818,-0.12015916893354088,35.41666666666667,64.58333333333334
weatherapi,wind_speed_100m,48,48,100.0,0.0,-0.21106119765218478,2.8235576082501184,3.3273594578168257,-0.6455303565633355,39.58333333333333,60.416666666666664
