time,latitude,longitude,variable,value
2025-08-14T00:00:00Z,52.2297,21.0122,temperature_2m,20.8
2025-08-14T00:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-14T00:00:00Z,52.2297,21.0122,wind_speed_100m,16.9
2025-08-14T00:00:00Z,52.2297,21.0122,wind_direction_100m,144.0
2025-08-14T00:00:00Z,52.2297,21.0122,wind_speed_10m,6.1
2025-08-14T00:00:00Z,52.2297,21.0122,wind_direction_10m,105.0
2025-08-14T01:00:00Z,52.2297,21.0122,temperature_2m,19.8
2025-08-14T01:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-14T01:00:00Z,52.2297,21.0122,wind_speed_100m,23.0
2025-08-14T01:00:00Z,52.2297,21.0122,wind_direction_100m,128.0
2025-08-14T01:00:00Z,52.2297,21.0122,wind_speed_10m,6.5
2025-08-14T01:00:00Z,52.2297,21.0122,wind_direction_10m,126.0
2025-08-14T02:00:00Z,52.2297,21.0122,temperature_2m,19.3
2025-08-14T02:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-14T02:00:00Z,52.2297,21.0122,wind_speed_100m,21.2
2025-08-14T02:00:00Z,52.2297,21.0122,wind_direction_100m,134.0
2025-08-14T02:00:00Z,52.2297,21.0122,wind_speed_10m,6.8
2025-08-14T02:00:00Z,52.2297,21.0122,wind_direction_10m,108.0
2025-08-14T03:00:00Z,52.2297,21.0122,temperature_2m,20.6
2025-08-14T03:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-14T03:00:00Z,52.2297,21.0122,wind_speed_100m,14.4
2025-08-14T03:00:00Z,52.2297,21.0122,wind_direction_100m,132.0
2025-08-14T03:00:00Z,52.2297,21.0122,wind_speed_10m,5.4
2025-08-14T03:00:00Z,52.2297,21.0122,wind_direction_10m,113.0
2025-08-14T04:00:00Z,52.2297,21.0122,temperature_2m,22.5
2025-08-14T04:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-14T04:00:00Z,52.2297,21.0122,wind_speed_100m,10.4
2025-08-14T04:00:00Z,52.2297,21.0122,wind_direction_100m,113.0
2025-08-14T04:00:00Z,52.2297,21.0122,wind_speed_10m,5.8
2025-08-14T04:00:00Z,52.2297,21.0122,wind_direction_10m,111.0
2025-08-14T05:00:00Z,52.2297,21.0122,temperature_2m,24.2
2025-08-14T05:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-14T05:00:00Z,52.2297,21.0122,wind_speed_100m,11.2
2025-08-14T05:00:00Z,52.2297,21.0122,wind_direction_100m,115.0
2025-08-14T05:00:00Z,52.2297,21.0122,wind_speed_10m,6.8
2025-08-14T05:00:00Z,52.2297,21.0122,wind_direction_10m,117.0
2025-08-14T06:00:00Z,52.2297,21.0122,temperature_2m,26.4
2025-08-14T06:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-14T06:00:00Z,52.2297,21.0122,wind_speed_100m,13.7
2025-08-14T06:00:00Z,52.2297,21.0122,wind_direction_100m,110.0
2025-08-14T06:00:00Z,52.2297,21.0122,wind_speed_10m,8.3
2025-08-14T06:00:00Z,52.2297,21.0122,wind_direction_10m,112.0
2025-08-14T07:00:00Z,52.2297,21.0122,temperature_2m,27.8
2025-08-14T07:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-14T07:00:00Z,52.2297,21.0122,wind_speed_100m,16.9
2025-08-14T07:00:00Z,52.2297,21.0122,wind_direction_100m,116.0
2025-08-14T07:00:00Z,52.2297,21.0122,wind_speed_10m,10.8
2025-08-14T07:00:00Z,52.2297,21.0122,wind_direction_10m,117.0
2025-08-14T08:00:00Z,52.2297,21.0122,temperature_2m,28.8
2025-08-14T08:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-14T08:00:00Z,52.2297,21.0122,wind_speed_100m,15.1
2025-08-14T08:00:00Z,52.2297,21.0122,wind_direction_100m,110.0
2025-08-14T08:00:00Z,52.2297,21.0122,wind_speed_10m,9.7
2025-08-14T08:00:00Z,52.2297,21.0122,wind_direction_10m,109.0
2025-08-14T09:00:00Z,52.2297,21.0122,temperature_2m,29.5
2025-08-14T09:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-14T09:00:00Z,52.2297,21.0122,wind_speed_100m,13.7
2025-08-14T09:00:00Z,52.2297,21.0122,wind_direction_100m,108.0
2025-08-14T09:00:00Z,52.2297,21.0122,wind_speed_10m,9.0
2025-08-14T09:00:00Z,52.2297,21.0122,wind_direction_10m,106.0
2025-08-14T10:00:00Z,52.2297,21.0122,temperature_2m,30.1
2025-08-14T10:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-14T10:00:00Z,52.2297,21.0122,wind_speed_100m,14.8
2025-08-14T10:00:00Z,52.2297,21.0122,wind_direction_100m,109.0
2025-08-14T10:00:00Z,52.2297,21.0122,wind_speed_10m,10.1
2025-08-14T10:00:00Z,52.2297,21.0122,wind_direction_10m,108.0
2025-08-14T11:00:00Z,52.2297,21.0122,temperature_2m,30.6
2025-08-14T11:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-14T11:00:00Z,52.2297,21.0122,wind_speed_100m,13.7
2025-08-14T11:00:00Z,52.2297,21.0122,wind_direction_100m,101.0
2025-08-14T11:00:00Z,52.2297,21.0122,wind_speed_10m,9.0
2025-08-14T11:00:00Z,52.2297,21.0122,wind_direction_10m,99.0
2025-08-14T12:00:00Z,52.2297,21.0122,temperature_2m,30.8
2025-08-14T12:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-14T12:00:00Z,52.2297,21.0122,wind_speed_100m,14.0
2025-08-14T12:00:00Z,52.2297,21.0122,wind_direction_100m,102.0
2025-08-14T12:00:00Z,52.2297,21.0122,wind_speed_10m,9.4
2025-08-14T12:00:00Z,52.2297,21.0122,wind_direction_10m,101.0
2025-08-14T13:00:00Z,52.2297,21.0122,temperature_2m,30.8
2025-08-14T13:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-14T13:00:00Z,52.2297,21.0122,wind_speed_100m,13.0
2025-08-14T13:00:00Z,52.2297,21.0122,wind_direction_100m,87.0
2025-08-14T13:00:00Z,52.2297,21.0122,wind_speed_10m,8.6
2025-08-14T13:00:00Z,52.2297,21.0122,wind_direction_10m,85.0
2025-08-14T14:00:00Z,52.2297,21.0122,temperature_2m,30.4
2025-08-14T14:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-14T14:00:00Z,52.2297,21.0122,wind_speed_100m,15.1
2025-08-14T14:00:00Z,52.2297,21.0122,wind_direction_100m,69.0
2025-08-14T14:00:00Z,52.2297,21.0122,wind_speed_10m,10.1
2025-08-14T14:00:00Z,52.2297,21.0122,wind_direction_10m,68.0
2025-08-14T15:00:00Z,52.2297,21.0122,temperature_2m,29.5
2025-08-14T15:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-14T15:00:00Z,52.2297,21.0122,wind_speed_100m,15.8
2025-08-14T15:00:00Z,52.2297,21.0122,wind_direction_100m,70.0
2025-08-14T15:00:00Z,52.2297,21.0122,wind_speed_10m,10.1
2025-08-14T15:00:00Z,52.2297,21.0122,wind_direction_10m,69.0
2025-08-14T16:00:00Z,52.2297,21.0122,temperature_2m,28.4
2025-08-14T16:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-14T16:00:00Z,52.2297,21.0122,wind_speed_100m,19.8
2025-08-14T16:00:00Z,52.2297,21.0122,wind_direction_100m,67.0
2025-08-14T16:00:00Z,52.2297,21.0122,wind_speed_10m,11.2
2025-08-14T16:00:00Z,52.2297,21.0122,wind_direction_10m,63.0
2025-08-14T17:00:00Z,52.2297,21.0122,temperature_2m,27.4
2025-08-14T17:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-14T17:00:00Z,52.2297,21.0122,wind_speed_100m,25.9
2025-08-14T17:00:00Z,52.2297,21.0122,wind_direction_100m,79.0
2025-08-14T17:00:00Z,52.2297,21.0122,wind_speed_10m,11.2
2025-08-14T17:00:00Z,52.2297,21.0122,wind_direction_10m,74.0
2025-08-14T18:00:00Z,52.2297,21.0122,temperature_2m,26.6
2025-08-14T18:00:00Z,52.2297,21.0122,precipitation,0.0
2025-08-14T18:00:00Z,52.2297,21.0122,wind_speed_100m,24.8
