time,precipitation,temperature_2m,wind_direction_10m,wind_speed_10m,wind_speed_100m,wind_direction_100m
2025-08-03 08:00:00+00:00,0.0,25.3,98.0,4.055555555555555,4.866666666666666,98.0
2025-08-03 09:00:00+00:00,0.0,25.8,120.0,3.555555555555556,4.266666666666667,120.0
2025-08-03 10:00:00+00:00,0.0,26.0,120.0,3.9722222222222223,4.766666666666667,120.0
2025-08-03 11:00:00+00:00,0.0,26.8,153.0,4.111111111111112,4.933333333333334,153.0
2025-08-03 12:00:00+00:00,0.0,27.1,172.0,4.138888888888889,4.966666666666667,172.0
2025-08-03 13:00:00+00:00,0.0,27.1,181.0,4.861111111111111,5.833333333333333,181.0
2025-08-03 14:00:00+00:00,0.0,27.5,187.0,5.111111111111111,6.133333333333333,187.0
2025-08-03 15:00:00+00:00,0.0,27.0,180.0,4.916666666666666,5.8999999999999995,180.0
2025-08-03 16:00:00+00:00,0.0,26.8,175.0,4.388888888888889,5.266666666666667,175.0
2025-08-03 17:00:00+00:00,0.0,26.6,184.0,3.888888888888889,4.666666666666666,184.0
2025-08-03 18:00:00+00:00,0.0,26.0,175.0,3.3888888888888884,4.0666666666666655,175.0
2025-08-03 19:00:00+00:00,0.0,24.8,179.0,2.694444444444444,3.233333333333333,179.0
2025-08-03 20:00:00+00:00,0.0,24.8,189.0,2.25,2.6999999999999997,189.0
2025-08-03 21:00:00+00:00,0.0,24.2,216.0,2.111111111111111,2.533333333333333,216.0
2025-08-03 22:00:00+00:00,0.0,23.8,241.0,1.611111111111111,1.9333333333333331,241.0
2025-08-03 23:00:00+00:00,0.0,23.1,274.0,1.5,1.7999999999999998,274.0
2025-08-04 00:00:00+00:00,0.0,22.4,317.0,1.5277777777777777,1.833333333333333,317.0
2025-08-04 01:00:00+00:00,0.0,22.0,344.0,1.611111111111111,1.9333333333333331,344.0
2025-08-04 02:00:00+00:00,0.0,21.7,327.0,1.7222222222222223,2.066666666666667,327.0
2025-08-04 03:00:00+00:00,0.0,21.2,324.0,2.055555555555556,2.466666666666667,324.0
2025-08-04 04:00:00+00:00,0.0,21.3,354.0,2.25,2.6999999999999997,354.0
2025-08-04 05:00:00+00:00,0.0,22.2,351.0,1.9166666666666667,2.3,351.0
2025-08-04 06:00:00+00:00,0.0,22.6,352.0,2.111111111111111,2.533333333333333,352.0
2025-08-04 07:00:00+00:00,0.0,24.6,342.0,2.388888888888889,2.8666666666666667,342.0
2025-08-04 08:00:00+00:00,0.0,26.6,256.0,2.388888888888889,2.8666666666666667,256.0
2025-08-04 09:00:00+00:00,0.0,28.0,232.0,5.5,6.6,232.0
2025-08-04 10:00:00+00:00,0.0,28.8,229.0,5.777777777777778,6.933333333333333,229.0
2025-08-04 11:00:00+00:00,0.0,29.4,232.0,6.25,7.5,232.0
2025-08-04 12:00:00+00:00,0.0,30.1,185.0,5.833333333333333,6.999999999999999,185.0
2025-08-04 13:00:00+00:00,0.0,29.8,200.0,6.583333333333333,7.8999999999999995,200.0
2025-08-04 14:00:00+00:00,0.0,29.9,203.0,7.527777777777778,9.033333333333333,203.0
2025-08-04 15:00:00+00:00,0.0,29.3,207.0,7.666666666666667,9.2,207.0
2025-08-04 16:00:00+00:00,0.0,28.8,199.0,6.694444444444445,8.033333333333333,199.0
2025-08-04 17:00:00+00:00,0.0,28.7,219.0,6.361111111111111,7.633333333333333,219.0
2025-08-04 18:00:00+00:00,0.0,27.7,242.0,6.111111111111111,7.333333333333332,242.0
2025-08-04 19:00:00+00:00,0.0,26.4,242.0,5.722222222222222,6.866666666666666,242.0
2025-08-04 20:00:00+00:00,0.0,25.8,244.0,4.916666666666666,5.8999999999999995,244.0
2025-08-04 21:00:00+00:00,0.0,25.4,251.0,4.555555555555555,5.466666666666666,251.0
2025-08-04 22:00:00+00:00,0.0,25.2,249.0,4.194444444444445,5.033333333333333,249.0
2025-08-04 23:00:00+00:00,0.0,24.5,262.0,3.2499999999999996,3.8999999999999995,262.0
2025-08-05 00:00:00+00:00,0.0,24.0,279.0,2.2222222222222223,2.6666666666666665,279.0
2025-08-05 01:00:00+00:00,0.0,24.0,280.0,1.3888888888888888,1.6666666666666665,280.0
2025-08-05 02:00:00+00:00,0.0,23.6,313.0,1.6388888888888888,1.9666666666666666,313.0
2025-08-05 03:00:00+00:00,0.0,23.2,317.0,2.0833333333333335,2.5,317.0
2025-08-05 04:00:00+00:00,0.0,22.6,318.0,1.0833333333333333,1.2999999999999998,318.0
2025-08-05 05:00:00+00:00,0.0,22.4,328.0,1.7222222222222223,2.066666666666667,328.0
2025-08-05 06:00:00+00:00,0.0,23.8,334.0,1.5555555555555554,1.8666666666666663,334.0
