time,variable,value,latitude,longitude,provider
2025-08-15T02:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-15T02:00:00Z,wind_speed_10m,1.6944444444444442,52.2297,21.0122,visualcrossing
2025-08-15T02:00:00Z,wind_direction_10m,109.1,52.2297,21.0122,visualcrossing
2025-08-15T03:00:00Z,temperature_2m,17.8,52.2297,21.0122,visualcrossing
2025-08-15T03:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-15T03:00:00Z,wind_speed_10m,1.6944444444444442,52.2297,21.0122,visualcrossing
2025-08-15T03:00:00Z,wind_direction_10m,113.2,52.2297,21.0122,visualcrossing
2025-08-15T04:00:00Z,temperature_2m,17.5,52.2297,21.0122,visualcrossing
2025-08-15T04:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-15T04:00:00Z,wind_speed_10m,1.8055555555555556,52.2297,21.0122,visualcrossing
2025-08-15T04:00:00Z,wind_direction_10m,113.9,52.2297,21.0122,visualcrossing
2025-08-15T05:00:00Z,temperature_2m,18.3,52.2297,21.0122,visualcrossing
2025-08-15T05:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-15T05:00:00Z,wind_speed_10m,1.8888888888888888,52.2297,21.0122,visualcrossing
2025-08-15T05:00:00Z,wind_direction_10m,117.1,52.2297,21.0122,visualcrossing
2025-08-15T06:00:00Z,temperature_2m,20.4,52.2297,21.0122,visualcrossing
2025-08-15T06:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-15T06:00:00Z,wind_speed_10m,2.0,52.2297,21.0122,visualcrossing
2025-08-15T06:00:00Z,wind_direction_10m,122.9,52.2297,21.0122,visualcrossing
2025-08-15T07:00:00Z,temperature_2m,22.9,52.2297,21.0122,visualcrossing
2025-08-15T07:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-15T07:00:00Z,wind_speed_10m,2.0,52.2297,21.0122,visualcrossing
2025-08-15T07:00:00Z,wind_direction_10m,124.0,52.2297,21.0122,visualcrossing
2025-08-15T08:00:00Z,temperature_2m,25.4,52.2297,21.0122,visualcrossing
2025-08-15T08:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-15T08:00:00Z,wind_speed_10m,1.8888888888888888,52.2297,21.0122,visualcrossing
2025-08-15T08:00:00Z,wind_direction_10m,118.9,52.2297,21.0122,visualcrossing
2025-08-15T09:00:00Z,temperature_2m,27.7,52.2297,21.0122,visualcrossing
2025-08-15T09:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-15T09:00:00Z,wind_speed_10m,2.0,52.2297,21.0122,visualcrossing
2025-08-15T09:00:00Z,wind_direction_10m,121.1,52.2297,21.0122,visualcrossing
2025-08-15T10:00:00Z,temperature_2m,29.7,52.2297,21.0122,visualcrossing
2025-08-15T10:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-15T10:00:00Z,wind_speed_10m,2.111111111111111,52.2297,21.0122,visualcrossing
2025-08-15T10:00:00Z,wind_direction_10m,131.7,52.2297,21.0122,visualcrossing
2025-08-15T11:00:00Z,temperature_2m,30.9,52.2297,21.0122,visualcrossing
2025-08-15T11:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-15T11:00:00Z,wind_speed_10m,2.1944444444444446,52.2297,21.0122,visualcrossing
2025-08-15T11:00:00Z,wind_direction_10m,141.0,52.2297,21.0122,visualcrossing
2025-08-15T12:00:00Z,temperature_2m,31.6,52.2297,21.0122,visualcrossing
2025-08-15T12:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-15T12:00:00Z,wind_speed_10m,2.1944444444444446,52.2297,21.0122,visualcrossing
2025-08-15T12:00:00Z,wind_direction_10m,142.4,52.2297,21.0122,visualcrossing
2025-08-15T13:00:00Z,temperature_2m,32.0,52.2297,21.0122,visualcrossing
2025-08-15T13:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-15T13:00:00Z,wind_speed_10m,2.1944444444444446,52.2297,21.0122,visualcrossing
2025-08-15T13:00:00Z,wind_direction_10m,142.8,52.2297,21.0122,visualcrossing
2025-08-15T14:00:00Z,temperature_2m,32.1,52.2297,21.0122,visualcrossing
2025-08-15T14:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-15T14:00:00Z,wind_speed_10m,2.1944444444444446,52.2297,21.0122,visualcrossing
2025-08-15T14:00:00Z,wind_direction_10m,146.5,52.2297,21.0122,visualcrossing
2025-08-15T15:00:00Z,temperature_2m,32.0,52.2297,21.0122,visualcrossing
2025-08-15T15:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-15T15:00:00Z,wind_speed_10m,2.305555555555556,52.2297,21.0122,visualcrossing
2025-08-15T15:00:00Z,wind_direction_10m,151.8,52.2297,21.0122,visualcrossing
2025-08-15T16:00:00Z,temperature_2m,31.4,52.2297,21.0122,visualcrossing
2025-08-15T16:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-15T16:00:00Z,wind_speed_10m,2.305555555555556,52.2297,21.0122,visualcrossing
2025-08-15T16:00:00Z,wind_direction_10m,158.7,52.2297,21.0122,visualcrossing
2025-08-15T17:00:00Z,temperature_2m,30.4,52.2297,21.0122,visualcrossing
2025-08-15T17:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
