provider,variable,bias,MAE,RMSE,slope,intercept,R2,diurnal_amp,diurnal_peak_hour,pokrycie%,dorobione%
visualcrossing,precipitation,0.0,0.0,0.0,0.0,0.0,,0.0,11,100.0,0.0
visualcrossing,temperature_2m,-6.688,6.688,6.760763418431383,0.2909863398603755,7.412863672856853,0.9867346784665308,2.3909999999999982,11,100.0,0.0
visualcrossing,wind_direction_100m,165.40633333333332,165.40633333333332,165.74710503354197,-0.04115729382950959,345.7628878715378,0.5960117689853015,25.461000000000013,12,100.0,0.0
visualcrossing,wind_speed_100m,0.8324755837493164,0.8324755837493164,0.9313196811708704,-0.3395546600907312,5.044481953294606,0.9351507451679526,0.9666587718688922,13,100.0,0.0
