provider (API),zmienna,n_api,n_era5,pokrycie%,dorobione%,bias,MAE,RMSE,corr,%zawyż,%zaniż
metno,temperature_2m,8,8.0,100.0,0.0,5.3069999999999995,5.55975,6.628452968076337,0.5955977220284491,87.5,12.5
metno,wind_direction_100m,8,8.0,100.0,0.0,69.802375,69.802375,73.62035824841523,0.12581382339750335,100.0,0.0
metno,wind_speed_100m,8,8.0,100.0,0.0,0.9565451299977528,1.5440842092467364,1.8163638868292877,0.34018751553848975,87.5,12.5
openmeteo,precipitation,72,48.0,66.66666666666667,0.0,0.8573750000000001,0.8603333333333335,1.2514854007671579,-0.07703856270165069,97.91666666666666,2.083333333333333
openmeteo,temperature_2m,72,48.0,66.66666666666667,0.0,5.991958333333333,6.065458333333333,7.313933830937585,0.18528697237389494,93.75,6.25
openmeteo,wind_direction_100m,72,48.0,66.66666666666667,0.0,71.20816666666666,71.20816666666667,75.11187879146236,-0.21708890571284045,100.0,0.0
openmeteo,wind_speed_100m,72,48.0,66.66666666666667,0.0,31.752499999999998,31.752499999999998,31.96121432689941,-0.3503826907756023,100.0,0.0
visualcrossing,precipitation,48,48.0,100.0,0.0,2.594875,2.643125,5.040952609213197,-0.042706977615885794,33.33333333333333,8.333333333333332
visualcrossing,temperature_2m,48,48.0,100.0,0.0,5.777375,5.838375,7.115981936224029,0.24618809775344871,93.75,6.25
visualcrossing,wind_direction_100m,48,48.0,100.0,0.0,70.35816666666666,70.35816666666666,74.3474772195847,-0.2506481236139472,100.0,0.0
visualcrossing,wind_speed_100m,48,48.0,100.0,0.0,5.952873416345458,5.952873416345457,6.248344096040187,-0.36521023162683647,100.0,0.0
