provider (API),zmienna,n_api,n_era5,pokrycie%,dorobione%,bias,MAE,RMSE,corr,%zawyż,%zaniż
metno,precipitation,48,48,100.0,0.0,0.16570833333333332,0.20562499999999997,0.5751730536687777,0.03545082411682716,18.75,8.333333333333332
metno,temperature_2m,48,48,100.0,0.0,-2.4351249999999998,4.360333333333333,5.241689970801402,0.26939149178304117,25.0,75.0
metno,wind_direction_100m,48,48,100.0,0.0,-31.098062499999997,37.9849375,46.02389822078851,-0.3676285243570794,20.833333333333336,79.16666666666666
metno,wind_speed_100m,48,48,100.0,0.0,0.8075939019824164,1.8581298017038836,2.265201246987468,0.06074088086739511,72.91666666666666,27.083333333333332
openmeteo,precipitation,72,48,66.66666666666667,0.0,0.151125,0.19158333333333336,0.5193937571823519,0.17450798530441017,22.916666666666664,6.25
openmeteo,temperature_2m,72,48,66.66666666666667,0.0,-2.5142916666666664,4.397833333333334,5.28048581256182,0.26880470398331285,25.0,75.0
openmeteo,wind_direction_100m,72,48,66.66666666666667,0.0,-22.354312499999995,35.58564583333333,43.365623327748516,-0.576862594744305,31.25,68.75
openmeteo,wind_speed_100m,72,48,66.66666666666667,0.0,15.019125,15.019124999999997,16.28623978880126,-0.11835564217324807,100.0,0.0
openweather,precipitation,16,16,100.0,0.0,0.07937499999999999,0.09937499999999999,0.23250298683864018,0.273723050321164,37.5,6.25
openweather,temperature_2m,16,16,100.0,0.0,-3.4431249999999998,4.4879999999999995,5.38992607787899,0.3629054054579425,18.75,81.25
openweather,wind_direction_100m,16,16,100.0,0.0,-46.806749999999994,67.80324999999999,74.86019575682394,-0.3673191930933956,25.0,75.0
openweather,wind_speed_100m,16,16,100.0,0.0,-1.326537020697898,2.171538019933806,2.4259433115894824,-0.4617508793981501,31.25,68.75
visualcrossing,precipitation,48,48,100.0,0.0,0.15320833333333334,0.17533333333333334,0.3888057034046697,0.2231767426915591,31.25,4.166666666666666
visualcrossing,temperature_2m,48,48,100.0,0.0,-3.6184583333333333,4.887333333333333,5.831885879941982,0.192424871486536,20.833333333333336,79.16666666666666
visualcrossing,wind_direction_100m,48,48,100.0,0.0,-48.52514583333333,57.0380625,67.19147337971908,-0.4077459430368117,14.583333333333334,85.41666666666666
visualcrossing,wind_speed_100m,48,48,100.0,0.0,-1.5422947651626588,2.369645464885867,2.6776309580998015,-0.45895240956475014,33.33333333333333,66.66666666666666
weatherapi,precipitation,48,48,100.0,0.0,0.097375,0.11825000000000001,0.2681858031290993,0.33786360566752105,33.33333333333333,6.25
weatherapi,temperature_2m,48,48,100.0,0.0,-4.237208333333333,5.364458333333334,6.243511732190466,0.12370861100569727,18.75,81.25
weatherapi,wind_direction_100m,48,48,100.0,0.0,-42.58347916666666,63.59389583333333,72.50550148049112,-0.5604332916655068,29.166666666666668,70.83333333333334
weatherapi,wind_speed_100m,48,48,100.0,0.0,-1.2470907051769526,2.0596495372621484,2.3743320530768015,-0.4537956236856276,31.25,68.75
