time,latitude,longitude,variable,value
2025-08-19T20:00,-33.8688,151.2093,precipitation,0.1
2025-08-19T20:00,-33.8688,151.2093,wind_speed_100m,25.5
2025-08-19T20:00,-33.8688,151.2093,wind_direction_100m,167.0
2025-08-19T20:00,-33.8688,151.2093,wind_speed_10m,15.2
2025-08-19T20:00,-33.8688,151.2093,wind_direction_10m,166.0
2025-08-19T21:00,-33.8688,151.2093,temperature_2m,12.7
2025-08-19T21:00,-33.8688,151.2093,precipitation,0.1
2025-08-19T21:00,-33.8688,151.2093,wind_speed_100m,25.0
2025-08-19T21:00,-33.8688,151.2093,wind_direction_100m,165.0
2025-08-19T21:00,-33.8688,151.2093,wind_speed_10m,14.8
2025-08-19T21:00,-33.8688,151.2093,wind_direction_10m,167.0
2025-08-19T22:00,-33.8688,151.2093,temperature_2m,13.3
2025-08-19T22:00,-33.8688,151.2093,precipitation,0.1
2025-08-19T22:00,-33.8688,151.2093,wind_speed_100m,25.7
2025-08-19T22:00,-33.8688,151.2093,wind_direction_100m,162.0
2025-08-19T22:00,-33.8688,151.2093,wind_speed_10m,16.1
2025-08-19T22:00,-33.8688,151.2093,wind_direction_10m,170.0
2025-08-19T23:00,-33.8688,151.2093,temperature_2m,14.0
2025-08-19T23:00,-33.8688,151.2093,precipitation,0.1
2025-08-19T23:00,-33.8688,151.2093,wind_speed_100m,26.9
2025-08-19T23:00,-33.8688,151.2093,wind_direction_100m,160.0
2025-08-19T23:00,-33.8688,151.2093,wind_speed_10m,18.5
2025-08-19T23:00,-33.8688,151.2093,wind_direction_10m,172.0
2025-08-20T00:00,-33.8688,151.2093,temperature_2m,14.8
2025-08-20T00:00,-33.8688,151.2093,precipitation,0.1
2025-08-20T00:00,-33.8688,151.2093,wind_speed_100m,28.4
2025-08-20T00:00,-33.8688,151.2093,wind_direction_100m,158.0
2025-08-20T00:00,-33.8688,151.2093,wind_speed_10m,20.4
2025-08-20T00:00,-33.8688,151.2093,wind_direction_10m,172.0
2025-08-20T01:00,-33.8688,151.2093,temperature_2m,15.4
2025-08-20T01:00,-33.8688,151.2093,precipitation,0.1
2025-08-20T01:00,-33.8688,151.2093,wind_speed_100m,29.8
2025-08-20T01:00,-33.8688,151.2093,wind_direction_100m,157.0
2025-08-20T01:00,-33.8688,151.2093,wind_speed_10m,21.3
2025-08-20T01:00,-33.8688,151.2093,wind_direction_10m,168.0
2025-08-20T02:00,-33.8688,151.2093,temperature_2m,16.0
2025-08-20T02:00,-33.8688,151.2093,precipitation,0.1
2025-08-20T02:00,-33.8688,151.2093,wind_speed_100m,31.6
2025-08-20T02:00,-33.8688,151.2093,wind_direction_100m,156.0
2025-08-20T02:00,-33.8688,151.2093,wind_speed_10m,22.2
2025-08-20T02:00,-33.8688,151.2093,wind_direction_10m,163.0
2025-08-20T03:00,-33.8688,151.2093,temperature_2m,16.4
2025-08-20T03:00,-33.8688,151.2093,precipitation,0.1
2025-08-20T03:00,-33.8688,151.2093,wind_speed_100m,31.9
2025-08-20T03:00,-33.8688,151.2093,wind_direction_100m,156.0
2025-08-20T03:00,-33.8688,151.2093,wind_speed_10m,22.7
2025-08-20T03:00,-33.8688,151.2093,wind_direction_10m,160.0
2025-08-20T04:00,-33.8688,151.2093,temperature_2m,16.5
2025-08-20T04:00,-33.8688,151.2093,precipitation,0.0
2025-08-20T04:00,-33.8688,151.2093,wind_speed_100m,30.5
2025-08-20T04:00,-33.8688,151.2093,wind_direction_100m,157.0
2025-08-20T04:00,-33.8688,151.2093,wind_speed_10m,22.2
